date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:59:08	118785/118785	---M--	200	added ('OK')	image/png	etag:%2204dc0818257f3482e71432024d89dcd9%22	http://demo.devitems.com/marten-v1/assets/img/product/food-catigory-1.png	C:/heloplus/zanimo/demo.devitems.com/marten-v1/assets/img/product/food-catigory-1.png	(from http://demo.devitems.com/marten-v1/index-2.html)
22:59:31	568665/568665	---M--	200	added ('OK')	image/jpeg	etag:%22f284b3c62fee56a597b9d7fdf625c9ed%22	http://demo.devitems.com/marten-v1/assets/img/banner/banner-1.jpg	C:/heloplus/zanimo/demo.devitems.com/marten-v1/assets/img/banner/banner-1.jpg	(from http://demo.devitems.com/marten-v1/index.html)
22:59:33	155016/155016	---M--	200	added ('OK')	image/png	etag:%228146ac607a6b807bbf8f6899a524aa04%22	http://demo.devitems.com/marten-v1/assets/img/product/food-catigory-2.png	C:/heloplus/zanimo/demo.devitems.com/marten-v1/assets/img/product/food-catigory-2.png	(from http://demo.devitems.com/marten-v1/index-2.html)
22:59:34	1092/1092	---M--	200	added ('OK')	image/png	etag:%220e8e5ebfa5397848067da7f5ee74cfa4%22	http://demo.devitems.com/marten-v1/assets/img/icon-img/testi-shap-2.png	C:/heloplus/zanimo/demo.devitems.com/marten-v1/assets/img/icon-img/testi-shap-2.png	(from http://demo.devitems.com/marten-v1/index-2.html)
22:59:59	171103/171103	---M--	200	added ('OK')	image/png	etag:%22df9e12bf0e64d9c280f02ac19ea6a75c%22	http://demo.devitems.com/marten-v1/assets/img/product/food-catigory-3.png	C:/heloplus/zanimo/demo.devitems.com/marten-v1/assets/img/product/food-catigory-3.png	(from http://demo.devitems.com/marten-v1/index-2.html)
23:00:00	155432/155432	---M--	200	added ('OK')	image/png	etag:%220b84c5cc7b2bd76a406b978b58dd5749%22	http://demo.devitems.com/marten-v1/assets/img/banner/banner-4.png	C:/heloplus/zanimo/demo.devitems.com/marten-v1/assets/img/banner/banner-4.png	(from http://demo.devitems.com/marten-v1/index-2.html)
23:00:11	602752/602752	---M--	200	added ('OK')	image/jpeg	etag:%22bedb0d35017c4d0ca517e7b8ba26f508%22	http://demo.devitems.com/marten-v1/assets/img/slider/slider-2.jpg	C:/heloplus/zanimo/demo.devitems.com/marten-v1/assets/img/slider/slider-2.jpg	(from http://demo.devitems.com/marten-v1/index-2.html)
23:00:15	86451/86451	---M--	200	added ('OK')	image/jpeg	etag:%22138effc8b8e626f90cc45de904e43a81%22	http://demo.devitems.com/marten-v1/assets/img/team/team-1.jpg	C:/heloplus/zanimo/demo.devitems.com/marten-v1/assets/img/team/team-1.jpg	(from http://demo.devitems.com/marten-v1/about-us.html)
23:00:23	70758/70758	---M--	200	added ('OK')	image/jpeg	etag:%2232bbbf73e9181cc79181554bc50591a6%22	http://demo.devitems.com/marten-v1/assets/img/team/team-2.jpg	C:/heloplus/zanimo/demo.devitems.com/marten-v1/assets/img/team/team-2.jpg	(from http://demo.devitems.com/marten-v1/about-us.html)
23:00:32	100809/100809	---M--	200	added ('OK')	image/jpeg	etag:%224f4c8ee392fd25fdc9f365c5e0815d20%22	http://demo.devitems.com/marten-v1/assets/img/team/team-3.jpg	C:/heloplus/zanimo/demo.devitems.com/marten-v1/assets/img/team/team-3.jpg	(from http://demo.devitems.com/marten-v1/about-us.html)
23:00:32	728097/728097	---M--	200	added ('OK')	image/jpeg	etag:%2262cb83120d95c7ee2ab6b36b76360746%22	http://demo.devitems.com/marten-v1/assets/img/slider/slider-3.jpg	C:/heloplus/zanimo/demo.devitems.com/marten-v1/assets/img/slider/slider-3.jpg	(from http://demo.devitems.com/marten-v1/index-2.html)
23:00:36	89629/89629	---M--	200	added ('OK')	image/jpeg	etag:%2246834b8d0737eaace0614979cd51e41e%22	http://demo.devitems.com/marten-v1/assets/img/team/team-4.jpg	C:/heloplus/zanimo/demo.devitems.com/marten-v1/assets/img/team/team-4.jpg	(from http://demo.devitems.com/marten-v1/about-us.html)
23:00:39	12133/12133	---M--	200	added ('OK')	image/jpeg	etag:%2211dba04b09a8b1c3392886cec3e76853%22	http://demo.devitems.com/marten-v1/assets/img/product-details/s1.jpg	C:/heloplus/zanimo/demo.devitems.com/marten-v1/assets/img/product-details/s1.jpg	(from http://demo.devitems.com/marten-v1/product-details.html)
23:00:50	108699/108699	---M--	200	added ('OK')	image/jpeg	etag:%2257d78b62be3f7ee377badf2493940c0c%22	http://demo.devitems.com/marten-v1/assets/img/product-details/l1.jpg	C:/heloplus/zanimo/demo.devitems.com/marten-v1/assets/img/product-details/l1.jpg	(from http://demo.devitems.com/marten-v1/product-details.html)
